,cigever,cigtry,cigyfu,cig30av,cigage,alcever,alctry,alcyfu,aldaypwk,mjever,mjage,mjyfu,mrdaypwk,snfamjev,lsd,psilcy,dmtamtfxy,salviadiv,lsdage,lsdyfu,abusealc,abusemrj,dstngd30,suicthnk,yodprev,yowrage,yowrdbtr,yowrsthk,year,irpinc3,catag6,health,irwrkstat,ireduhighst2,newrace2,irsex,snrlgimp
12610,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,4,7,2,99
12611,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,3,2,8,2,1,4
12612,1,18,9999,3,18,1,16,9999,99,1,17,9999,93,2,2,1,2,2,991,9991,0,0,5,2,99,999,99,99,2019,4,5,1,1,9,1,2,4
12613,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,1,4,7,7,1,3
12614,2,991,9991,91,991,1,16,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,6,3,4,7,1,1,4
12615,1,14,9999,4,15,1,14,9999,7,1,15,9999,99,1,1,2,2,2,16,9999,0,0,5,2,99,999,99,99,2019,7,5,3,1,11,1,2,3
12616,2,991,9991,91,991,1,17,9999,1,1,19,9999,93,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,1,1,11,2,1,4
12617,1,14,9999,4,14,1,14,9999,3,1,14,9999,1,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,3,3,4,7,1,1,3
12618,1,994,9994,1,999,1,13,9999,99,1,16,9999,99,1,1,1,2,2,16,9999,0,0,2,2,99,999,99,99,2019,2,2,4,1,9,5,2,2
12619,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,1,1,2,99,3,1,2,99
12620,2,991,9991,91,991,1,21,9999,1,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,6,2,4,11,1,2,3
12621,1,12,9999,5,18,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,5,3,2,10,1,1,3
12622,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,4,2,4,10,5,2,4
12623,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,3,3,1,9,1,2,3
12624,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,3,2,7,1,1,4
12625,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,11,1,1,2019,1,1,3,99,3,1,1,99
12626,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,4,7,7,1,99
12627,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,4,2,1,1,10,7,1,1
12628,1,15,2018,1,999,1,16,2018,94,1,16,2019,98,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,2,5,1,1,99
12629,1,18,9999,93,18,1,21,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,1,2,99,999,99,99,2019,2,3,3,4,9,7,1,4
12630,1,18,9999,93,999,1,17,9999,99,1,21,9999,93,2,1,2,2,2,18,9999,0,0,4,2,99,999,99,99,2019,7,4,4,1,11,1,2,2
12631,2,991,9991,91,991,1,18,9999,93,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,3,1,4,8,2,2,2
12632,1,23,9999,93,25,1,21,9999,5,1,21,9999,1,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,5,4,2,1,9,1,1,1
12633,2,991,9991,91,991,1,20,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,5,2,4,8,1,2,4
12634,2,991,9991,91,991,1,19,9999,2,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,3,2,1,11,1,1,3
12635,1,16,9999,93,999,1,17,9999,99,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,3,3,1,11,1,1,4
12636,2,991,9991,91,991,1,18,9999,2,1,25,9999,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,3,2,1,11,1,2,2
12637,2,991,9991,91,991,1,15,9999,99,1,15,9999,99,99,91,91,91,91,991,9991,0,0,99,99,1,13,1,1,2019,1,1,2,3,7,6,2,99
12638,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,2,7,1,1,99
12639,2,991,9991,91,991,1,18,9999,1,1,19,9999,93,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,6,2,3,1,11,1,1,1
12640,2,991,9991,91,991,1,16,9999,93,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,2,2,7,1,1,3
12641,1,15,9999,93,17,1,18,9999,5,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,3,1,2,9,1,2,1
12642,1,10,9999,93,999,1,5,9999,4,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,3,3,1,10,1,1,3
12643,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,3,4,7,2,1,3
12644,1,14,9999,5,14,1,15,9999,99,1,14,9999,93,1,1,2,2,2,15,9999,0,0,4,1,99,999,99,99,2019,3,4,1,1,9,1,2,1
12645,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,99,2,7,2,99
12646,2,991,9991,91,991,1,15,9999,3,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,5,2,4,11,1,1,3
12647,1,13,9999,93,16,1,15,9999,5,1,15,9999,99,1,2,1,2,1,991,9991,0,0,5,2,99,999,99,99,2019,6,3,2,1,8,1,1,3
12648,2,991,9991,91,991,1,16,9999,99,2,991,9991,91,2,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,1,2,1,2,8,1,2,3
12649,1,19,9999,4,20,1,14,9999,93,1,14,9999,7,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,2,2,3,4,9,1,2,1
12650,1,30,9999,93,35,1,19,9999,99,1,18,9999,6,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,4,2,1,9,2,1,4
12651,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,3,1,99,999,99,99,2019,1,3,2,3,9,7,2,4
12652,1,12,9999,93,19,1,16,9999,99,1,26,9999,93,1,2,1,2,2,991,9991,0,0,5,2,99,999,99,99,2019,7,5,3,1,9,6,2,1
12653,1,16,9999,93,999,1,19,9999,99,1,17,9999,93,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,4,2,1,4,9,1,1,3
12654,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,7,4,2,1,11,1,1,4
12655,1,18,9999,5,18,1,21,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,97,97,99,999,99,99,2019,5,2,2,1,8,1,1,97
12656,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,4,2,7,7,2,99
12657,1,17,9999,2,999,1,20,9999,2,2,991,9991,91,3,91,91,91,91,991,9991,1,0,5,2,99,999,99,99,2019,7,4,1,1,11,5,1,4
12658,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,4,5,7,2,99
12659,1,8,9999,3,20,1,8,9999,99,1,19,9999,6,3,2,2,2,2,991,9991,1,0,3,1,99,999,99,99,2019,2,2,2,1,8,7,1,4
12660,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,14,2,2,2019,1,1,2,4,5,2,2,99
12661,1,13,9999,93,13,1,16,9999,99,1,15,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,1,1,10,1,2,3
12662,2,991,9991,91,991,1,30,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,6,2,4,11,7,2,3
12663,1,14,9999,93,18,1,994,9994,2,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,6,3,4,4,1,1,4
12664,1,985,9998,93,999,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,2,1,1,99
12665,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,1,7,1,2,99
12666,2,991,9991,91,991,1,18,9999,1,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,5,3,1,8,1,2,3
12667,1,18,9999,93,18,2,991,9991,91,1,18,9999,99,2,91,91,91,91,991,9991,0,1,5,2,99,999,99,99,2019,1,2,2,3,8,7,1,3
12668,2,991,9991,91,991,1,17,9999,99,1,17,9999,93,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,7,5,1,1,10,1,2,3
12669,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,3,2,1,8,2,2,4
12670,1,18,9999,93,18,1,16,9999,93,1,13,9999,93,3,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,1,3,4,2,8,2,2,4
12671,2,991,9991,91,991,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,4,1,1,10,1,2,1
12672,2,991,9991,91,991,1,17,2018,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,15,2,2,2019,1,1,1,4,7,7,2,99
12673,1,15,9999,93,999,1,14,9999,4,1,16,9999,93,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,6,3,3,1,11,1,2,1
12674,2,991,9991,91,991,2,991,9991,91,1,13,9999,6,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,2,6,6,1,99
12675,2,991,9991,91,991,1,18,9999,1,1,21,9999,99,1,2,2,2,2,991,9991,1,0,5,2,99,999,99,99,2019,2,2,1,1,8,7,1,3
12676,2,991,9991,91,991,1,30,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,6,3,4,5,1,2,4
12677,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,5,1,1,11,7,1,4
12678,1,21,9999,93,21,1,21,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,5,3,1,8,1,1,97
12679,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,16,2,2,2019,1,1,2,2,7,7,2,99
12680,2,991,9991,91,991,1,19,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,2,2,1,3,11,1,2,1
12681,2,991,9991,91,991,1,21,9999,99,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,5,3,3,1,11,5,1,4
12682,1,16,9999,93,999,1,12,9999,3,1,17,9999,99,1,2,2,2,2,991,9991,0,0,4,2,99,999,99,99,2019,2,3,2,1,9,4,2,2
12683,1,12,9999,93,16,1,16,9999,2,1,18,9999,5,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,5,4,4,9,6,1,3
12684,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,12,1,1,2019,1,1,2,99,4,2,2,99
12685,1,15,9999,93,999,1,15,9999,2,1,15,9999,93,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,5,2,1,11,1,1,3
12686,1,20,9999,93,999,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,2,4,1,1,10,1,2,3
12687,1,12,9999,4,15,1,15,9999,99,1,14,9999,7,1,1,1,1,2,16,9999,0,0,1,1,99,999,99,99,2019,1,2,3,2,8,1,2,1
12688,2,991,9991,91,991,1,20,2018,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,2,1,4,8,6,2,3
12689,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,6,2,2,2,2,1,3
12690,2,991,9991,91,991,1,18,9999,2,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,7,6,2,4,11,1,1,3
12691,1,18,9999,93,999,1,18,9999,5,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,3,4,3,1,11,1,1,3
12692,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,2,3,8,1,1,4
12693,2,991,9991,91,991,1,25,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,3,1,1,11,5,1,2
12694,2,991,9991,91,991,1,16,2018,99,1,15,9989,99,99,1,1,2,2,16,2018,0,0,99,99,2,999,99,99,2019,1,1,3,4,7,1,1,99
12695,1,14,9999,4,17,1,12,9999,2,1,17,9999,1,3,91,91,91,91,991,9991,1,0,4,2,99,999,99,99,2019,7,6,2,4,7,2,1,4
12696,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,5,1,1,9,7,2,4
12697,2,991,9991,91,991,1,21,9999,99,1,18,9999,93,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,5,3,2,1,8,1,1,1
12698,2,991,9991,91,991,1,14,9999,99,1,21,9999,93,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,1,2,2,4,9,1,2,1
12699,1,16,2018,93,999,2,991,9991,91,1,12,9999,4,99,91,91,91,91,991,9991,0,0,99,99,1,11,2,2,2019,1,1,1,1,7,1,1,99
12700,2,991,9991,91,991,1,14,9999,4,1,20,9999,99,1,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,5,2,2,1,11,1,2,4
12701,2,991,9991,91,991,1,15,9999,99,1,18,9999,93,1,2,1,2,2,991,9991,0,0,3,2,99,999,99,99,2019,5,4,2,1,11,1,2,3
12702,1,15,9999,4,17,1,16,9999,99,1,16,9999,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,4,3,1,10,1,1,4
12703,1,10,9999,6,15,1,16,9999,4,1,16,9999,7,1,1,1,2,1,18,9999,1,0,1,2,99,999,99,99,2019,2,2,4,1,9,1,2,3
12704,2,991,9991,91,991,94,998,9998,98,2,991,9991,91,3,91,91,91,91,991,9991,0,0,97,2,99,999,99,99,2019,2,5,4,1,8,1,1,4
12705,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,2,2,1,8,1,1,3
12706,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,3,4,6,1,1,99
12707,1,994,9994,93,994,1,994,9994,93,94,998,9998,98,94,91,91,91,91,991,9991,0,0,94,2,99,999,99,99,2019,2,6,4,4,1,2,1,4
12708,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,1,2,2,2,2,991,9991,0,0,5,2,99,999,99,99,2019,2,2,3,1,8,3,2,4
12709,2,991,9991,91,991,1,5,9999,2,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,1,1,11,1,1,2
12710,1,15,9999,93,17,1,15,9999,93,1,17,9999,93,1,1,1,2,2,21,9999,0,0,4,2,99,999,99,99,2019,7,4,1,1,9,1,1,1
12711,1,15,9999,5,16,1,17,9999,99,1,16,9999,5,1,1,1,2,1,22,9999,1,0,4,2,99,999,99,99,2019,4,4,3,1,5,1,1,4
12712,2,991,9991,91,991,1,15,9999,99,1,15,9999,93,1,91,91,91,91,991,9991,0,0,2,2,99,999,99,99,2019,3,2,2,4,8,1,2,3
12713,2,991,9991,91,991,1,19,9999,99,1,25,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,3,3,1,11,1,1,1
12714,2,991,9991,91,991,1,16,9999,3,1,18,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,3,4,4,8,1,1,4
12715,1,20,9999,93,999,1,17,9999,3,1,19,9999,99,1,91,91,91,91,991,9991,0,0,1,1,99,999,99,99,2019,5,3,2,1,11,1,2,2
12716,2,991,9991,91,991,1,18,9999,93,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,3,2,4,9,2,2,4
12717,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,16,2,2,2019,1,1,1,3,6,7,1,99
12718,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,2,1,99,999,99,99,2019,3,2,4,2,9,1,2,3
12719,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,994,99,99,2019,1,1,2,4,5,7,1,99
12720,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,13,1,1,2019,1,1,1,99,4,1,2,99
12721,1,18,9999,93,999,1,15,9999,2,1,18,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,3,1,11,1,1,1
12722,1,13,9999,4,15,1,13,9999,3,1,13,9999,99,1,1,1,2,1,15,9999,1,0,3,1,99,999,99,99,2019,3,3,3,2,9,1,2,4
12723,1,16,9999,93,999,1,18,9999,99,1,64,9999,99,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,2,6,5,4,9,7,2,3
12724,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,94,94,94,94,998,9998,0,0,99,99,2,999,99,99,2019,1,1,1,99,2,2,2,99
12725,1,18,9999,93,999,1,16,9999,93,1,20,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,5,4,4,9,7,1,3
12726,1,13,9999,5,15,1,16,9999,99,1,12,9999,93,2,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,5,4,4,1,8,1,1,4
12727,1,16,9999,2,997,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,2,1,99,999,99,99,2019,2,2,3,1,7,1,1,1
12728,2,991,9991,91,991,1,15,9999,99,1,16,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,2,2,2,9,1,1,2
12729,1,17,9999,93,999,1,13,9999,99,1,14,9999,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,2,3,1,8,7,2,94
12730,1,17,9999,4,19,1,14,9999,3,1,17,9999,1,1,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,4,2,3,1,9,2,1,3
12731,1,32,9999,3,32,2,991,9991,91,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,6,3,4,8,1,2,2
12732,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,3,1,1,99
12733,1,16,9999,6,16,1,17,9999,99,1,25,9999,99,1,2,1,2,2,991,9991,0,0,4,2,99,999,99,99,2019,5,4,2,1,9,1,2,97
12734,1,18,9999,4,18,1,21,9999,93,1,17,9999,93,1,2,2,2,1,991,9991,0,0,3,2,99,999,99,99,2019,3,3,3,1,9,1,2,4
12735,1,16,9999,4,19,1,16,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,2,4,2,2,8,7,2,3
12736,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,4,99,1,7,1,99
12737,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,13,2,2,2019,1,1,4,99,5,1,2,99
12738,1,18,9999,3,999,1,16,9999,3,1,21,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,2,3,1,11,7,2,1
12739,1,16,9999,93,18,1,16,9999,99,1,17,9999,93,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,4,3,1,9,1,2,2
12740,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,12,1,1,2019,1,1,3,99,4,4,2,99
12741,2,991,9991,91,991,1,19,2018,99,1,19,2019,99,2,91,91,91,91,991,9991,1,0,4,2,99,999,99,99,2019,1,2,2,2,9,1,2,1
12742,1,10,9999,93,999,1,15,9999,99,1,19,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,2,2,4,11,1,2,3
12743,1,15,9999,93,18,1,15,9999,2,1,14,9999,7,1,1,1,2,2,15,9999,1,1,3,1,99,999,99,99,2019,2,2,1,1,8,1,1,1
12744,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,2,1,3,99,2,2,2,99
12745,2,991,9991,91,991,1,18,9999,1,1,25,2019,99,1,91,91,91,91,991,9991,1,0,3,1,99,999,99,99,2019,2,2,3,1,9,1,1,1
12746,1,18,9999,93,999,1,18,9999,3,2,991,9991,91,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,5,2,3,6,7,1,3
12747,1,17,2018,93,999,1,16,2017,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,2,6,3,1,99
12748,2,991,9991,91,991,1,994,9994,3,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,2,1,8,1,1,2
12749,1,12,9999,93,999,1,12,9999,99,1,15,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,6,4,2,1,11,1,2,4
12750,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,6,4,4,11,5,2,4
12751,1,15,9999,4,22,1,15,9999,99,1,14,9999,93,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,3,3,3,1,9,1,2,3
12752,2,991,9991,91,991,2,991,9991,91,1,15,9999,93,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,1,2,3,4,8,7,2,3
12753,1,16,9999,93,18,1,17,9999,3,1,18,9999,93,1,2,1,2,2,991,9991,0,0,5,2,99,999,99,99,2019,3,6,1,2,10,1,2,4
12754,2,991,9991,91,991,1,16,9999,94,1,39,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,4,2,1,8,7,2,97
12755,1,20,9999,93,999,1,19,9999,3,1,21,9999,99,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,4,1,1,11,1,1,2
12756,1,13,9999,93,18,1,11,9999,2,1,16,9999,7,1,1,1,2,2,17,9999,0,0,4,2,99,999,99,99,2019,6,4,2,1,11,1,1,2
12757,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,99,4,1,1,99
12758,2,991,9991,91,991,1,17,9999,99,1,16,9999,99,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,2,2,3,2,8,7,1,2
12759,1,23,2019,93,999,1,18,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,2,3,1,10,1,2,3
12760,1,18,9999,93,999,1,18,9999,93,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,4,5,4,1,9,7,1,3
12761,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,5,3,2,1,11,1,2,4
12762,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,2,4,7,1,2,99
12763,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,2,91,91,91,91,991,9991,0,0,4,1,99,999,99,99,2019,2,4,1,4,10,1,2,4
12764,1,14,9999,93,19,1,994,9994,99,1,15,9999,93,1,1,1,2,2,994,9994,0,0,4,2,99,999,99,99,2019,6,2,3,1,9,7,1,1
12765,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,1,1,1,4,5,2,2,99
12766,2,991,9991,91,991,1,17,9999,99,2,991,9991,91,3,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,7,5,2,1,11,1,1,3
12767,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,998,98,98,2019,1,1,4,4,4,1,1,99
12768,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,999,99,99,2019,2,1,2,99,4,2,2,99
12769,2,991,9991,91,991,1,17,2019,99,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,2,999,99,99,2019,2,1,1,4,7,5,2,99
12770,2,991,9991,91,991,1,15,9999,2,2,991,9991,91,1,91,91,91,91,991,9991,1,0,5,2,99,999,99,99,2019,2,2,1,4,8,7,1,3
12771,1,15,9999,6,999,1,15,9999,2,1,15,9999,99,1,1,1,2,2,21,9999,0,0,1,1,99,999,99,99,2019,1,2,3,4,8,1,1,2
12772,2,991,9991,91,991,1,18,9999,93,2,991,9991,91,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,1,4,2,4,11,5,2,4
12773,1,12,9999,5,16,1,20,9999,99,1,18,9999,93,1,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,2,4,3,2,10,1,2,2
12774,2,991,9991,91,991,2,991,9991,91,2,991,9991,91,99,91,91,91,91,991,9991,0,0,99,99,1,13,2,2,2019,1,1,2,4,6,6,1,99
12775,1,18,9999,3,999,1,997,9997,99,1,18,9999,2,97,91,91,91,91,991,9991,0,0,3,2,99,999,99,99,2019,2,2,4,2,8,7,1,3
12776,1,10,9999,93,15,1,12,9999,5,1,21,9999,93,2,91,91,91,91,991,9991,0,0,5,2,99,999,99,99,2019,3,6,4,4,10,1,1,4
12777,1,16,9999,93,999,1,18,9999,99,2,991,9991,91,1,91,91,91,91,991,9991,0,0,4,2,99,999,99,99,2019,4,4,3,1,10,1,2,4
